party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level
3,오전 12:22,120,프리스트,766,불어전,2024-12-06,True,True,6.383333333333334,6.298159910255282
8,오전 12:23,119,크루세이더,3300,오징어,2024-12-06,True,True,27.73109243697479,31.66826039688762
8,오전 12:23,115,허밋,2140,오징어,2024-12-06,True,True,18.608695652173914,17.972207362501468
8,오전 12:23,131,허밋,2350,오징어,2024-12-06,True,True,17.938931297709924,17.972207362501468
16,오전 12:23,105,프리스트,630,불어전,2024-12-06,True,True,6.0,6.298159910255282
19,오전 12:23,136,크루세이더,4300,망둥어,2024-12-06,True,True,31.61764705882353,31.66826039688762
26,오전 12:24,146,허밋,2683,불어전,2024-12-06,True,True,18.376712328767123,17.972207362501468
33,오전 12:24,130,크루세이더,4100,망둥어,2024-12-06,True,True,31.53846153846154,31.66826039688762
33,오전 12:24,140,허밋,2532,망둥어,2024-12-06,True,True,18.085714285714285,17.972207362501468
33,오전 12:24,121,용기사,4141,망둥어,2024-12-06,True,True,34.22314049586777,35.57986344055911
46,오전 12:25,100,프리스트,660,불어전,2024-12-06,True,True,6.6,6.298159910255282
56,오전 12:25,143,허밋,2542,망둥어,2024-12-06,True,True,17.776223776223777,17.972207362501468
56,오전 12:25,143,용기사,5200,망둥어,2024-12-06,True,True,36.36363636363637,35.57986344055911
88,오전 12:27,107,저격수,2600,듀파,2024-12-06,True,True,24.299065420560748,24.317674303200725
104,오전 12:28,108,프리스트,700,불어전,2024-12-06,True,True,6.481481481481482,6.298159910255282
104,오전 12:28,127,허밋,2400,불어전,2024-12-06,True,True,18.89763779527559,17.972207362501468
104,오전 12:28,154,썬콜,949,불어전,2024-12-06,True,True,6.162337662337662,6.162337662337662
104,오전 12:28,143,프리스트,870,불어전,2024-12-06,True,True,6.083916083916084,6.298159910255282
117,오전 12:29,138,프리스트,861,불어전,2024-12-06,True,True,6.239130434782608,6.298159910255282
118,오전 12:29,126,허밋,2300,오징어,2024-12-06,True,True,18.253968253968253,17.972207362501468
127,오전 12:30,159,레인저,3900,듀파,2024-12-06,True,True,24.528301886792452,22.30806446469367
127,오전 12:30,111,용기사,4100,듀파,2024-12-06,True,True,36.93693693693694,35.57986344055911
133,오전 12:31,134,프리스트,837,검켄,2024-12-06,True,True,6.246268656716418,6.298159910255282
141,오전 12:31,118,프리스트,723,검켄,2024-12-06,True,True,6.127118644067797,6.298159910255282
150,오전 12:31,115,크루세이더,3900,망둥어,2024-12-06,True,True,33.91304347826087,31.66826039688762
166,오전 12:33,89,레인저,2101,듀파,2024-12-06,True,True,23.60674157303371,22.30806446469367
166,오전 12:33,93,용기사,3170,듀파,2024-12-06,True,True,34.086021505376344,35.57986344055911
166,오전 12:33,97,크루세이더,3200,듀파,2024-12-06,True,True,32.98969072164948,31.66826039688762
166,오전 12:33,93,허밋,1600,듀파,2024-12-06,True,True,17.204301075268816,17.972207362501468
168,오전 12:33,112,허밋,2040,불어전,2024-12-06,True,True,18.214285714285715,17.972207362501468
170,오전 12:33,116,레인저,2600,듀파,2024-12-06,True,True,22.413793103448278,22.30806446469367
180,오전 12:33,125,프리스트,780,불어전,2024-12-06,True,True,6.24,6.298159910255282
196,오전 3:29,113,저격수,2750,듀파,2024-12-06,True,True,24.336283185840706,24.317674303200725
196,오전 3:29,115,레인저,2501,듀파,2024-12-06,True,True,21.747826086956522,22.30806446469367
210,오전 3:31,117,프리스트,750,불어전,2024-12-06,True,True,6.410256410256411,6.298159910255282
211,오전 3:31,116,레인저,2500,듀파,2024-12-06,True,True,21.551724137931036,22.30806446469367
211,오전 3:31,107,허밋,1750,듀파,2024-12-06,True,True,16.35514018691589,17.972207362501468
211,오전 3:31,98,크루세이더,3200,듀파,2024-12-06,True,True,32.6530612244898,31.66826039688762
211,오전 3:31,118,나이트,3800,듀파,2024-12-06,True,True,32.20338983050848,32.20338983050848
220,오전 3:31,115,크루세이더,3800,망둥어,2024-12-06,True,True,33.04347826086956,31.66826039688762
230,오전 3:32,105,레인저,2100,듀파,2024-12-06,True,True,20.0,22.30806446469367
230,오전 3:32,108,허밋,1900,듀파,2024-12-06,True,True,17.59259259259259,17.972207362501468
230,오전 3:32,122,크루세이더,3700,듀파,2024-12-06,True,True,30.327868852459016,31.66826039688762
