party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level
8,오전 12:19,108,저격수,2480,와협,2024-12-16,True,True,22.962962962962962,23.49745824255628
8,오전 12:19,114,레인저,2600,와협,2024-12-16,True,True,22.80701754385965,22.35231759374816
8,오전 12:19,142,레인저,3100,와협,2024-12-16,True,True,21.830985915492956,22.35231759374816
8,오전 12:19,117,레인저,2550,와협,2024-12-16,True,True,21.794871794871796,22.35231759374816
27,오전 12:19,135,레인저,3000,오징어,2024-12-16,True,True,22.22222222222222,22.35231759374816
27,오전 12:19,117,레인저,2580,오징어,2024-12-16,True,True,22.05128205128205,22.35231759374816
27,오전 12:19,119,크루세이더,3820,오징어,2024-12-16,True,True,32.10084033613445,31.65349696165215
27,오전 12:19,105,레인저,2300,오징어,2024-12-16,True,True,21.904761904761905,22.35231759374816
27,오전 12:19,122,허밋,2020,오징어,2024-12-16,True,True,16.557377049180328,18.232255232906837
32,오전 12:20,103,허밋,1800,물어전,2024-12-16,True,True,17.475728155339805,18.232255232906837
33,오전 12:20,132,프리스트,830,불어전,2024-12-16,True,True,6.287878787878788,6.232591876208898
52,오전 12:21,146,허밋,2700,망용둥,2024-12-16,True,True,18.493150684931507,18.232255232906837
122,오전 12:21,159,레인저,3739,망용둥,2024-12-16,True,True,23.51572327044025,22.35231759374816
142,오전 12:43,160,허밋,3250,협동,2024-12-16,True,True,20.3125,18.232255232906837
142,오전 12:43,127,용기사,4600,협동,2024-12-16,True,True,36.22047244094488,35.21633681155523
142,오전 12:43,148,썬콜,902,협동,2024-12-16,True,True,6.094594594594595,6.2400465285369355
142,오전 12:43,115,썬콜,704,협동,2024-12-16,True,True,6.121739130434783,6.2400465285369355
151,오전 12:44,169,허밋,3300,협동,2024-12-16,True,True,19.526627218934912,18.232255232906837
155,오전 12:44,100,저격수,2400,오징어,2024-12-16,True,True,24.0,23.49745824255628
162,오전 12:44,154,허밋,3100,협동,2024-12-16,True,True,20.12987012987013,18.232255232906837
162,오전 12:44,119,용기사,4300,협동,2024-12-16,True,True,36.134453781512605,35.21633681155523
162,오전 12:44,146,썬콜,912,협동,2024-12-16,True,True,6.2465753424657535,6.2400465285369355
162,오전 12:44,109,썬콜,700,협동,2024-12-16,True,True,6.422018348623853,6.2400465285369355
167,오전 12:45,141,프리스트,871,불어전,2024-12-16,True,True,6.177304964539007,6.232591876208898
177,오전 12:45,108,허밋,1880,검켄,2024-12-16,True,True,17.40740740740741,18.232255232906837
199,오전 12:46,104,레인저,2300,듀파,2024-12-16,True,True,22.115384615384617,22.35231759374816
203,오전 12:46,112,허밋,1900,망용둥,2024-12-16,True,True,16.964285714285715,18.232255232906837
211,오전 12:47,87,허밋,1580,붉켄,2024-12-16,True,True,18.160919540229884,18.232255232906837
211,오전 12:47,89,허밋,1630,붉켄,2024-12-16,True,True,18.314606741573034,18.232255232906837
214,오전 12:47,106,허밋,1900,듀파,2024-12-16,True,True,17.92452830188679,18.232255232906837
274,오전 12:54,156,용기사,5400,블와둥,2024-12-16,True,True,34.61538461538461,35.21633681155523
274,오전 12:54,151,크루세이더,4930,블와둥,2024-12-16,True,True,32.64900662251656,31.65349696165215
275,오전 12:55,118,허밋,2058,망용둥,2024-12-16,True,True,17.440677966101696,18.232255232906837
310,오전 12:57,147,허밋,2744,망용둥,2024-12-16,True,True,18.666666666666668,18.232255232906837
346,오전 1:06,142,허밋,2511,협동,2024-12-16,True,True,17.683098591549296,18.232255232906837
362,오전 1:07,136,용기사,5030,협동,2024-12-16,True,True,36.98529411764706,35.21633681155523
363,오전 1:07,127,허밋,2250,망용둥,2024-12-16,True,True,17.716535433070867,18.232255232906837
389,오전 1:09,138,허밋,2550,망용둥,2024-12-16,True,True,18.47826086956522,18.232255232906837
399,오전 1:09,122,썬콜,762,협동,2024-12-16,True,True,6.245901639344262,6.2400465285369355
417,오전 1:10,124,크루세이더,3793,오징어,2024-12-16,True,True,30.588709677419356,31.65349696165215
417,오전 1:10,107,레인저,2400,오징어,2024-12-16,True,True,22.429906542056074,22.35231759374816
417,오전 1:10,120,레인저,2700,오징어,2024-12-16,True,True,22.5,22.35231759374816
423,오전 1:10,148,용기사,5250,협동,2024-12-16,True,True,35.472972972972975,35.21633681155523
423,오전 1:10,124,허밋,2100,협동,2024-12-16,True,True,16.93548387096774,18.232255232906837
423,오전 1:10,133,용기사,4800,협동,2024-12-16,True,True,36.090225563909776,35.21633681155523
423,오전 1:10,149,썬콜,920,협동,2024-12-16,True,True,6.174496644295302,6.2400465285369355
428,오전 1:11,119,레인저,2590,망용둥,2024-12-16,True,True,21.764705882352942,22.35231759374816
